    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
01:16:04 |   191 |     2.500e-04 |     7.3474 |          7.3567 |     3.6863 |          1.7273 |            2913
01:16:15 |   192 |     2.500e-04 |     7.9189 |          6.2480 |     2.0943 |          1.6614 |            2913
01:16:26 |   193 |     2.500e-04 |     6.5723 |          8.0994 |     6.8455 |          1.5953 |            2913
01:16:38 |   194 |     2.500e-04 |     5.8337 |          6.3050 |     4.4456 |          1.5451 |            2913
01:16:49 |   195 |     2.500e-04 |     8.4565 |          6.2614 |     4.6642 |          1.5045 |            2913
01:17:01 |   196 |     2.500e-04 |     6.2728 |          5.5317 |     4.1237 |          1.4411 |            2913
01:17:12 |   197 |     2.500e-04 |     6.1011 |         14.5568 |    14.1091 |          1.4110 |            2913
01:17:22 |   198 |     2.500e-04 |     9.0340 |          4.7059 |     2.7248 |          1.3817 |            2913
01:17:33 |   199 |     2.500e-04 |     4.6110 |          4.4016 |     2.4660 |          1.3431 |            2913
01:17:44 |   200 |     2.500e-04 |     4.5644 |          7.9766 |     8.9105 |          1.3085 |            2913
01:17:54 |   201 |     2.500e-04 |     7.1898 |          4.8578 |     3.7417 |          1.3217 |            2913
01:18:05 |   202 |     2.500e-04 |    13.6706 |         11.7852 |    11.6839 |          1.2913 |            2913
01:18:17 |   203 |     2.500e-04 |    13.7200 |          4.0323 |     2.2381 |          1.2707 |            2913
01:18:29 |   204 |     2.500e-04 |     4.9566 |         15.4142 |    12.9240 |          1.2794 |            2913
01:18:41 |   205 |     2.500e-04 |     7.3894 |          8.6445 |    10.0293 |          1.2175 |            2913
01:18:53 |   206 |     2.500e-04 |     4.1701 |          3.2166 |     1.3439 |          1.1780 |            2913
01:19:05 |   207 |     2.500e-04 |     5.4404 |          5.8371 |     6.6750 |          1.1819 |            2913
01:19:15 |   208 |     2.500e-04 |     6.8794 |          3.6343 |     3.3828 |          1.1603 |            2913
01:19:26 |   209 |     2.500e-04 |     5.1475 |          3.7572 |     3.7239 |          1.1740 |            2913
01:19:38 |   210 |     2.500e-04 |     5.8864 |          8.1334 |     8.0762 |          1.4032 |            2913
01:19:49 |   211 |     2.500e-04 |     4.0144 |          3.9866 |     4.3604 |          1.0852 |            2913
01:19:59 |   212 |     2.500e-04 |     4.5239 |          3.1210 |     2.3625 |          1.1127 |            2913
01:20:10 |   213 |     2.500e-04 |     3.2441 |          2.5153 |     1.1928 |          1.0428 |            2913
01:20:21 |   214 |     2.500e-04 |     3.4898 |          3.1286 |     2.7792 |          1.1035 |            2913
01:20:32 |   215 |     2.500e-04 |    16.6375 |          2.6389 |     1.2430 |          1.0682 |            2913
01:20:43 |   216 |     2.500e-04 |     2.7928 |          2.3941 |     1.2808 |          1.0151 |            2913
01:20:54 |   217 |     2.500e-04 |     3.4454 |          2.9448 |     3.2327 |          1.0043 |            2913
01:21:05 |   218 |     2.500e-04 |     5.9393 |         15.6530 |    16.1538 |          1.0893 |            2913
01:21:16 |   219 |     2.500e-04 |     4.8770 |          2.8336 |     2.3499 |          1.0725 |            2913
01:21:28 |   220 |     2.500e-04 |     3.9767 |          5.0855 |     6.8510 |          1.0089 |            2913
01:21:39 |   221 |     2.500e-04 |    11.3454 |        271.0090 |    71.8766 |          1.7844 |            2913
01:21:50 |   222 |     2.500e-04 |    76.4470 |          4.2636 |     3.2836 |          1.3379 |            2913
01:22:01 |   223 |     2.500e-04 |     3.6115 |          3.5444 |     3.5321 |          1.1593 |            2913
01:22:12 |   224 |     2.500e-04 |     3.0264 |          3.3879 |     3.9936 |          1.0822 |            2913
01:22:22 |   225 |     2.500e-04 |     4.2286 |         10.7601 |    12.2952 |          1.0751 |            2913
01:22:34 |   226 |     2.500e-04 |     4.9625 |          2.3394 |     1.1387 |          1.0197 |            2913
01:22:46 |   227 |     2.500e-04 |     2.8260 |          2.4966 |     2.4845 |          0.9824 |            2913
01:22:56 |   228 |     2.500e-04 |     2.9774 |          2.5610 |     2.9684 |          0.9563 |            2913
01:23:07 |   229 |     2.500e-04 |     9.1001 |          9.0027 |     9.0281 |          1.2019 |            2913
